tile,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,lat,lon,city,quality
Rural_MT_878,6879733,14448.048377104597,5393.386475468155,37.18383148534778,447,48,47.03485800509751,-109.93588057719766,Rural_MT,low
Rural_MT_879,9505448,13769.248285698817,15552.223163834697,50.61602164643754,100,153,46.57923744373249,-110.4959529999947,Rural_MT,low
Rural_MT_880,4060079,15554.49562594937,2340.680336533297,37.19740399654173,450,77,46.680097118957555,-110.3184288432674,Rural_MT,low
Rural_MT_881,9693367,1000.0,4762.4801013360175,50.16944032899872,439,92,46.54839764634714,-110.28185856052873,Rural_MT,low
Rural_MT_882,1733480,1091.256692566174,5930.836248074933,29.773745327394053,105,39,46.66506601510197,-110.49128981779685,Rural_MT,low
Rural_MT_883,6198372,19889.963802697046,9654.694576531028,293.3848902713442,471,94,47.33552698801362,-110.16609858648692,Rural_MT,low
Rural_MT_884,8970040,3691.000261486952,11092.809703067782,46.15619462296435,248,66,47.24995837428404,-110.28231280166665,Rural_MT,low
Rural_MT_885,2445631,47595.90531002659,11709.729761259285,27.98890085516727,102,12,46.8570085959446,-110.56912690199857,Rural_MT,low
Rural_MT_886,6807879,21416.630611574445,7278.0949136667605,60.759456768933454,69,62,46.72495838071021,-110.82519006206212,Rural_MT,low
Rural_MT_887,7467069,37135.292988741014,14388.7621296492,49.63645336323417,145,172,46.59820370242466,-110.5669185835638,Rural_MT,low
Rural_MT_888,2757325,43470.32201226632,7962.987372965611,15.589426022023105,229,29,47.23580880955039,-110.52785619939071,Rural_MT,low
Rural_MT_889,1661275,15263.64513083037,9741.470618104031,55.76243622212529,144,125,47.311005410963716,-110.77815925644374,Rural_MT,low
Rural_MT_890,6313394,32982.38738024468,6661.986211940342,41.79499089216219,310,196,46.90494287659765,-110.82323606057514,Rural_MT,low
Rural_MT_891,1628091,39748.61463139983,10108.067331443137,43.51144432456813,397,46,46.55711624515537,-110.06402576757415,Rural_MT,low
Rural_MT_892,2447452,12643.60589699487,20849.03513928077,61.83306284763577,273,70,46.944745226816146,-110.79781810556389,Rural_MT,low
Rural_MT_893,7766556,30578.700420380235,8150.078973287028,29.146575317842974,418,30,46.47192855428742,-110.00021127914418,Rural_MT,low
Rural_MT_894,1253636,5076.757524485724,12969.815640362416,174.54081598973102,281,128,46.77821741307946,-110.70032053859383,Rural_MT,low
Rural_MT_895,2105010,5874.679565703707,8051.045047954572,35.13145416948116,33,48,46.3966157338827,-110.31436157062754,Rural_MT,low
Rural_MT_896,2979524,10214.022717433409,9873.453920712032,24.138281293143315,120,127,47.369077031089915,-109.96730198790705,Rural_MT,low
Rural_MT_897,8553842,16014.131564828753,8831.267856089096,76.91590009741022,459,27,46.54005093490074,-110.51111857533958,Rural_MT,low
Rural_MT_898,4023382,31399.425917081433,15114.142254679024,55.03923276590112,455,176,47.12209973356147,-110.3195719879023,Rural_MT,low
Rural_MT_899,2858291,26664.1308539917,4159.212029362716,52.388423110744974,186,12,46.84520558838263,-109.97582163511456,Rural_MT,low
Rural_MT_900,4693114,22543.735586167048,2347.8132000676906,58.70440105260964,377,157,46.49908957365038,-110.38207246848653,Rural_MT,low
Rural_MT_901,2408028,14359.377019674557,13152.259529292438,109.22960663674255,158,138,46.6917525828967,-109.87693986307647,Rural_MT,low
Rural_MT_902,5362552,24899.89266801929,12291.077517507634,42.784618115589204,83,5,46.99024822660195,-110.80341318655553,Rural_MT,low
Rural_MT_903,8290699,11410.675618239213,3285.634634979825,17.321484672606708,361,43,47.375051786786365,-110.60997076911183,Rural_MT,low
Rural_MT_904,6935777,33145.758407607034,6063.687062183655,38.42830703618181,307,13,46.44169183770103,-110.1477073750736,Rural_MT,low
Rural_MT_905,6181472,23372.140226112013,12434.187411293,49.33156228785696,90,89,46.38890576178666,-110.72050582020925,Rural_MT,low
Rural_MT_906,9945879,15307.688052407837,14389.354715850335,71.2699740759357,255,176,47.07355804987747,-110.36153886869313,Rural_MT,low
Rural_MT_907,3971001,13629.59736677709,8322.19542653807,174.91219629900996,408,64,47.08705450481661,-109.94776607882231,Rural_MT,low
Rural_MT_908,1799921,31040.703052966448,12380.460489728266,37.3173312858763,282,141,46.62040374579147,-109.90559389532893,Rural_MT,low
Rural_MT_909,6526093,33325.320751876454,3013.587186473229,74.56241770552417,480,112,47.015668167795496,-109.9724447563974,Rural_MT,low
Rural_MT_910,7323155,13279.707591212082,11727.509183412647,56.234261961139524,175,134,47.35068680969316,-110.36709978178756,Rural_MT,low
Rural_MT_911,6014626,28614.98699895946,14795.294070281627,48.05270787736383,455,195,46.56148641899678,-110.69831852488078,Rural_MT,low
Rural_MT_912,8435294,32839.13966348908,15345.051105980849,35.25571403075704,54,73,47.1435741929998,-109.99016873857191,Rural_MT,low
Rural_MT_913,5477684,24784.848652543064,10709.565473676408,30.617260100622598,264,163,46.533515970192845,-110.78519842367798,Rural_MT,low
Rural_MT_914,3024309,26020.439093596193,3793.789552165643,24.74690011096051,36,109,46.381004680473765,-110.21982334810585,Rural_MT,low
Rural_MT_915,4709134,29587.829704039417,5047.782564310641,44.36582002960383,160,66,46.42129469050574,-109.9746800706056,Rural_MT,low
Rural_MT_916,5516159,16246.729979831909,13441.561397487943,40.84036067884013,31,194,46.90344290435072,-110.2255029994613,Rural_MT,low
Rural_MT_917,1697768,16275.538688695518,15736.027447042683,55.94657835038127,493,146,46.75940119191455,-110.17517974571051,Rural_MT,low
Rural_MT_918,8911312,24071.93848505248,21733.188657955638,34.355196130768256,198,11,47.254512439196645,-109.98657472932604,Rural_MT,low
Rural_MT_919,3469931,24570.34914026384,3775.2396818497054,58.7542604829298,424,29,47.2656470670001,-110.60453584378568,Rural_MT,low
Rural_MT_920,3435888,15639.682044971127,1418.9994142380183,38.488547317560624,211,180,47.04461151610917,-109.98700917377646,Rural_MT,low
Rural_MT_921,9048654,33471.05898417473,9009.00721376712,22.11929950096873,301,73,47.36030315513695,-110.06146611238267,Rural_MT,low
Rural_MT_922,5920524,25848.2086221724,4870.6012777384485,45.23046571953068,149,108,46.47628141244626,-110.79372496499427,Rural_MT,low
Rural_MT_923,6563114,19005.034080227633,8512.971716715105,45.30896638173507,473,33,47.22996764897179,-110.63600217723413,Rural_MT,low
Rural_MT_924,8347044,36932.63203028059,9652.024537684778,52.00144125056319,304,56,46.74664676520623,-110.17821652812847,Rural_MT,low
Rural_MT_925,3315797,19149.229651040478,13838.883213420244,12.399034078558955,232,5,46.75207113289932,-110.58652440691878,Rural_MT,low
Rural_MT_926,1549953,27267.982548391818,6947.586348699921,73.52897046018018,213,133,46.91227421157901,-110.53617968332719,Rural_MT,low
Rural_MT_927,7001036,34391.26288252604,10078.865751902176,59.59956444365245,41,88,47.33404076370706,-110.81930095055955,Rural_MT,low
Rural_MT_928,6155097,9217.073336124833,4597.211888087181,45.104211791289615,27,50,47.212183016081994,-110.13243404498887,Rural_MT,low
Rural_MT_929,5920597,38684.06464167814,500.0,3.2091999791168107,107,103,46.815534502861865,-110.44447995847591,Rural_MT,low
Rural_MT_930,4072141,16723.13617412398,2840.573514362769,44.15445195217016,427,16,47.264517610477895,-110.77272475982161,Rural_MT,low
Rural_MT_931,4817464,25436.778519960553,7779.333364068797,48.96684597571194,57,21,46.497760029024725,-110.24777748872668,Rural_MT,low
Rural_MT_932,1941408,14106.13584403453,15196.005768589172,43.124159888998925,83,177,47.222896486674905,-110.01291798609776,Rural_MT,low
Rural_MT_933,8809329,26673.130905341797,12788.421757504526,48.57874105431527,379,113,46.62670678892761,-110.10736593576466,Rural_MT,low
Rural_MT_934,4027386,18308.117248171347,14391.822068043824,53.38009163576798,378,144,47.35758594008144,-109.90177825106656,Rural_MT,low
Rural_MT_935,9710814,5515.289758882136,13470.248569346255,16.17925643202594,199,6,47.24697643868596,-110.46177339121091,Rural_MT,low
Rural_MT_936,1714123,5660.123481255487,3222.5527147294697,37.19732850315128,227,95,46.5344660323168,-109.86338785712138,Rural_MT,low
Rural_MT_937,8305279,24430.95216812058,14503.682132263988,42.053691882088955,112,32,47.3627684214075,-110.7786784626678,Rural_MT,low
Rural_MT_938,6831367,19797.19062281902,9228.761848542092,47.6424977626642,143,9,46.59200432492663,-110.8252610538249,Rural_MT,low
Rural_MT_939,8840906,6046.306803538751,9230.18015343293,137.03747787305338,253,43,46.91915741783915,-110.10313178864082,Rural_MT,low
Rural_MT_940,1103273,39957.024641055075,10091.769948457833,50.957762236490034,475,130,46.42623030328886,-110.54115730005918,Rural_MT,low
Rural_MT_941,8803260,18869.04371241755,12361.91873152315,41.21226107280435,455,185,46.38662253429602,-110.19204527818371,Rural_MT,low
Rural_MT_942,9441426,10362.807085792945,9984.981373238645,48.51515847856439,354,178,46.62797905088878,-109.91050040382419,Rural_MT,low
Rural_MT_943,9821792,12309.301544239943,21305.5924834944,38.558365520621166,139,122,46.42998261384009,-110.85209525077687,Rural_MT,low
Rural_MT_944,8860666,39537.68875643136,9980.143734232995,35.240141720161816,232,116,47.29338113239304,-110.21824356053473,Rural_MT,low
Rural_MT_945,6080222,9575.989442543756,4102.854059805816,107.3665151531061,22,39,46.82892426201881,-110.05430181440596,Rural_MT,low
Rural_MT_946,6790048,12371.259072112904,18934.074725430044,74.17881283165158,429,14,46.42673372060238,-110.85465548411699,Rural_MT,low
Rural_MT_947,4352490,16839.445068681995,13063.983526168968,61.669973505515514,52,55,46.9071312663757,-110.72365279903029,Rural_MT,low
Rural_MT_948,3262050,19201.755498056627,11032.040968357971,43.349697302171045,56,128,46.669672426569214,-110.70158971256767,Rural_MT,low
Rural_MT_949,5933084,12426.76739951379,2105.3441445927265,34.33835362634211,383,66,46.38412288012841,-110.16302103480044,Rural_MT,low
Rural_MT_950,8724583,14892.388229318614,3057.2252162769246,43.966784668511096,174,125,46.79030473171115,-110.54914232729,Rural_MT,low
Rural_MT_951,8145597,23580.640113876572,6175.8659291402855,41.643180471857605,146,105,47.3704041204506,-110.32076186902493,Rural_MT,low
Rural_MT_952,7567713,38061.53612123194,5080.452882473311,52.11794617552718,99,150,46.713911197153024,-110.23537947215303,Rural_MT,low
Rural_MT_953,6281622,25215.383669099916,15303.510019852927,25.505754360006627,54,74,46.694487117990676,-109.92926474270755,Rural_MT,low
Rural_MT_954,6451323,21170.593011570632,12579.542704371832,84.56076298482992,84,33,46.5182336042946,-109.95125793731681,Rural_MT,low
Rural_MT_955,9792630,29062.814738339337,3737.5647535406088,34.505773147919655,379,25,47.17388312202425,-109.95616787918146,Rural_MT,low
Rural_MT_956,7733582,4867.3154022902,1359.4287008911688,252.86458716680912,11,165,46.88801780937045,-110.16461301998713,Rural_MT,low
Rural_MT_957,3950314,4568.276164778643,10232.611159162769,82.61608353117,277,9,46.95915584658617,-109.9563205537435,Rural_MT,low
Rural_MT_958,3885589,14253.689191066891,9178.45627524027,44.523179422542,169,29,46.890393983855255,-110.58400792293685,Rural_MT,low
Rural_MT_959,4320273,18640.547257813494,10963.33799103328,37.44051629787327,22,112,46.49913814072219,-110.56851196571027,Rural_MT,low
Rural_MT_960,7195703,29802.129696279757,1903.4617440220936,59.746332207270754,294,30,46.52689457122363,-110.79411109250326,Rural_MT,low
Rural_MT_961,5582325,10181.487625917507,12394.420814073617,76.69635488252689,411,15,47.22634467272338,-110.26544008588303,Rural_MT,low
Rural_MT_962,9871074,45200.44868897846,7479.520235298595,53.22600008417019,396,89,46.50439189204864,-110.40103624958749,Rural_MT,low
Rural_MT_963,5674356,30960.183852305403,8180.034415678478,20.79189956105313,398,54,47.34664897339701,-110.65105215469892,Rural_MT,low
Rural_MT_964,8659141,14786.457013767533,2076.0876282835025,64.86917029534344,168,63,47.3784873483038,-110.13613332011445,Rural_MT,low
Rural_MT_965,9546776,10391.99897618199,12241.055897709974,20.40175075446581,259,67,47.23366882980585,-109.92439473916838,Rural_MT,low
Rural_MT_966,4838365,25175.840766731482,9670.981904353395,57.16438889575656,285,18,47.23058211823659,-110.2751866186691,Rural_MT,low
Rural_MT_967,2814891,18903.952566553027,6166.911098031922,42.976857228601745,215,26,47.297326906045946,-110.44348965562968,Rural_MT,low
Rural_MT_968,4282296,31876.95309899052,13098.474223485588,35.98452987739648,92,29,47.312181261985245,-110.61957522635511,Rural_MT,low
Rural_MT_969,8008726,16392.00900589741,14676.722424607186,54.48935036221211,327,175,46.43399307774443,-110.71378136142587,Rural_MT,low
Rural_MT_970,3925838,31171.088791898983,10452.658395597315,39.99156143913528,328,179,47.10614338340855,-110.51954779357624,Rural_MT,low
Rural_MT_971,6837776,8085.467924083459,8209.617388617971,162.46329677638246,447,109,46.99579720949253,-110.78701344701474,Rural_MT,low
Rural_MT_972,6543008,31936.935955519668,7554.392295156564,58.108391455275324,36,97,46.874232324277415,-110.78163660866574,Rural_MT,low
Rural_MT_973,8230698,22713.37406316897,17764.68271387326,54.11586836717312,78,101,46.629325156768616,-109.86693647314783,Rural_MT,low
Rural_MT_974,6033759,20684.127928291004,4296.05119204164,41.221276574182724,243,41,47.09122840726676,-110.13116553353427,Rural_MT,low
Rural_MT_975,4940157,13963.547154573995,6046.265221863305,36.20937848465274,407,179,46.38215995802456,-110.45673876503113,Rural_MT,low
Rural_MT_976,6632727,34510.76052704892,9007.005283080996,66.8484079589317,81,35,46.49793318806994,-109.88538474517448,Rural_MT,low
Rural_MT_977,9048982,9646.912198928087,1358.002539104813,49.623192293707234,259,101,46.93290581703832,-110.13779262334072,Rural_MT,low
Rural_MT_978,3507223,17700.664667836594,13053.309799540004,42.737493056098735,361,73,46.7200934542107,-110.43156615767124,Rural_MT,low
Rural_MT_979,8047892,11547.749997283048,3854.5578289908235,30.44656546906051,492,78,46.84981532941153,-110.54159634334115,Rural_MT,low
Rural_MT_980,2889115,3836.029949435302,13229.027935446456,208.2519445777417,254,181,46.66243407923214,-110.66234375863067,Rural_MT,low
Rural_MT_981,9379957,33114.311135663855,9032.71878311424,30.41024896062407,484,128,46.534196920912315,-110.61859442038664,Rural_MT,low
Rural_MT_982,9466107,36456.667167963256,4264.186574706641,63.33385859028689,122,70,47.168542451874885,-109.9435586489789,Rural_MT,low
Rural_MT_983,8950392,24167.666071881697,10243.760873847348,33.86073459452503,445,61,46.655854237168796,-110.54035614406612,Rural_MT,low
Rural_MT_984,6268431,47767.75098595801,11648.035375011399,48.34718690882798,471,101,47.25783551457546,-110.76160733976667,Rural_MT,low
Rural_MT_985,2384987,19107.64951438845,14048.950777595346,75.44649663836388,367,60,46.76881465004738,-110.7847488729941,Rural_MT,low
Rural_MT_986,7539689,30290.941627185646,10379.643637936806,50.33027410994405,201,128,46.745933981141626,-110.74029797916245,Rural_MT,low
Rural_MT_987,2694380,23210.61802813619,11302.503760620313,48.023751435969885,209,188,47.26688478158793,-110.55952364838625,Rural_MT,low
Rural_MT_988,3409478,7242.46688069889,20339.578825622153,85.84540159049253,361,119,47.0599016548561,-109.86977507480294,Rural_MT,low
Rural_MT_989,6856209,15186.471777094761,3319.177506540509,50.345620448874406,30,186,46.514643244298746,-109.95983767541647,Rural_MT,low
Rural_MT_990,4741481,17900.321149352218,4886.607474265411,28.626637083987827,304,73,46.512295499901505,-110.57566483795587,Rural_MT,low
Rural_MT_991,4893422,29655.275043398844,7812.317889587827,40.172714313131664,346,67,46.67141583387108,-110.32970395574078,Rural_MT,low
Rural_MT_992,8232624,30727.23175954026,20156.86623768759,33.012223629179346,42,17,47.00430906873247,-110.7013488348311,Rural_MT,low
Rural_MT_993,7507920,33006.616014386935,16133.79057583254,18.28403068851057,469,59,47.096991335788026,-110.11655745848465,Rural_MT,low
Rural_MT_994,9763549,48924.90594862358,8001.147465540333,33.893785360998535,228,11,47.017619456854995,-110.69584107686605,Rural_MT,low
Rural_MT_995,5341852,27930.95502817165,7694.285764267529,51.55111073925919,35,43,47.00394377697178,-110.68641143373485,Rural_MT,low
Rural_MT_996,5250096,20698.7063839659,6886.809674772014,41.104564151746295,265,188,46.578793915119675,-109.96596455872698,Rural_MT,low
Rural_MT_997,5559738,1000.0,4953.83410079457,20.38662688486642,153,186,47.353860419160824,-110.16427018407434,Rural_MT,low
Rural_MT_998,7053463,17720.4734891422,13132.671149817412,52.07196070438157,206,185,46.847268197062476,-110.31557049143248,Rural_MT,low
Rural_MT_999,9188671,42477.99633981245,8032.235892632326,7.001640619361808,316,33,46.4353264500989,-109.99117178433956,Rural_MT,low
Rural_MT_1000,3423285,8756.098919730426,18902.505351130407,50.83930390929277,473,136,46.94750401379258,-110.14133866340494,Rural_MT,low
Rural_MT_1001,9605750,29477.258485967417,9809.363267507615,74.60357888707965,41,101,46.94801353638339,-110.85656638861181,Rural_MT,low
Rural_MT_1002,7668631,27617.559202993554,20780.391234296498,30.45831912206357,99,76,46.566322703677265,-110.68709756402755,Rural_MT,low
Rural_MT_1003,9018548,32023.93429616325,500.0,46.329213098341505,164,164,47.37774785071512,-110.35200046470369,Rural_MT,low
Rural_MT_1004,9404736,18672.41392677484,500.0,58.374815164310746,193,143,46.46118520497888,-110.60457082342054,Rural_MT,low
Rural_MT_1005,5288552,42153.3623067133,9338.560064752584,62.24033843192791,260,143,46.413023819089716,-109.90674144335546,Rural_MT,low
Rural_MT_1006,9747452,30675.705637209896,13558.395124850527,55.020694767879476,462,97,46.808722671422814,-110.17639479598846,Rural_MT,low
Rural_MT_1007,4419344,24121.827358397426,9987.07451408352,36.54943400409581,90,190,47.26969217677681,-110.04414972052096,Rural_MT,low
Rural_MT_1008,6683496,36847.13499449548,12339.164847034048,47.25348112572428,77,184,46.95613010571875,-110.43765631241057,Rural_MT,low
Rural_MT_1009,5232999,35292.70480751937,6892.984408080138,33.9335207910543,73,91,46.69983513405893,-110.16069798259112,Rural_MT,low
Rural_MT_1010,8510251,26689.44731116017,4838.262980619895,48.20506435980475,245,147,46.821994681484,-110.64765285673182,Rural_MT,low
Rural_MT_1011,1580980,24048.77459052624,15788.70588800373,49.63867721759725,236,36,46.44291132633404,-110.74146658059067,Rural_MT,low
Rural_MT_1012,9738107,12504.577610620428,14088.84364534264,73.16855129265392,217,11,46.39091156241111,-109.87517041748966,Rural_MT,low
Rural_MT_1013,9463542,44914.46739278339,15732.720152713257,79.1852125922877,247,47,46.940521048594206,-110.53005040332756,Rural_MT,low
Rural_MT_1014,2551123,21804.92385787946,9621.729058434894,75.2793179370213,62,152,46.50868236176243,-110.04574361394684,Rural_MT,low
Rural_MT_1015,5927624,31284.43525992905,2188.070691445202,49.107971428235025,35,5,46.84031662299567,-110.28062510591367,Rural_MT,low
Rural_MT_1016,2004297,16786.75694343492,22027.62519113295,33.29422333504051,194,158,46.733485617499895,-110.00708507225322,Rural_MT,low
Rural_MT_1017,6848193,40220.74064460665,11659.037093976533,61.5153774295504,412,151,47.213129646764244,-110.4734409550785,Rural_MT,low
Rural_MT_1018,2183469,13713.317588110865,4793.796738979944,32.5937894025133,432,144,47.00374576989566,-110.26659912046216,Rural_MT,low
Rural_MT_1019,4560585,14170.381793722207,1651.0615192333426,57.253120225442416,224,167,46.53826455370404,-110.74846965807566,Rural_MT,low
Rural_MT_1020,3518955,34837.24060434978,14309.624481262414,62.664327438599166,137,183,47.15586595107294,-110.36381895365953,Rural_MT,low
Rural_MT_1021,9615140,17791.536167118404,15718.611826824981,33.28209125864886,158,66,46.93339574930154,-109.98481950310753,Rural_MT,low
Rural_MT_1022,6505238,22366.3533475089,500.0,57.08099606180349,492,197,46.38544402938688,-110.20986558205156,Rural_MT,low
Rural_MT_1023,7180193,34614.17470247057,13976.185518284587,27.642588132859036,369,126,46.96077719388009,-110.56460049720936,Rural_MT,low
Rural_MT_1024,8277191,17722.13424775086,8045.653628530331,30.429501419438985,348,174,46.453339063033845,-110.39087459743119,Rural_MT,low
Rural_MT_1025,6108117,8965.542140466563,5120.875631684451,126.0130066419741,17,47,46.83278807554635,-109.93531612884898,Rural_MT,low
Rural_MT_1026,7719244,9763.435990777289,17461.69909765986,27.34761360649887,284,99,46.705473940068764,-110.03043116477248,Rural_MT,low
Rural_MT_1027,6145645,36132.8679452784,8453.632012823002,67.76897063297744,366,96,46.66368398327333,-110.3917963492026,Rural_MT,low
Rural_MT_1028,5663236,42184.505109762686,5721.753244089848,27.2836694521397,449,186,47.266844360357105,-110.27832457981685,Rural_MT,low
Rural_MT_1029,4994657,20947.165783412194,18573.39772220899,65.25921460147352,248,5,47.24502897548292,-110.44966617742507,Rural_MT,low
Rural_MT_1030,4814551,26058.21567460725,11870.62281806224,45.93977072241673,370,89,46.951403787613636,-110.24896626070667,Rural_MT,low
Rural_MT_1031,3433276,41311.57532072055,7585.855493133775,56.69150462219824,219,157,46.9477348654802,-109.91311670635618,Rural_MT,low
Rural_MT_1032,1097104,30858.357067012563,5692.526074186117,55.80124972994051,81,65,46.92174547527497,-110.8361819563056,Rural_MT,low
Rural_MT_1033,7905035,10881.395736076229,11703.123970682695,195.34146888704254,419,87,46.929359249160875,-110.10910828008194,Rural_MT,low
Rural_MT_1034,1036433,45949.10536399568,3663.275086933774,33.9336010087043,105,66,46.65445818429482,-110.20571449864711,Rural_MT,low
Rural_MT_1035,8490778,30901.71364023629,11791.655038591489,50.45132854519401,200,127,46.44460287351326,-109.8844234394131,Rural_MT,low
Rural_MT_1036,1783973,21003.594007586533,13960.92494153538,53.124178013593905,209,121,46.91184548951366,-110.0084245828924,Rural_MT,low
Rural_MT_1037,8650113,29762.216972987342,6457.920940538837,64.89175623007007,310,146,46.966735104948334,-110.85886189428055,Rural_MT,low
Rural_MT_1038,7156306,31398.70440524353,7432.577433040274,29.68658047588751,221,66,46.6599287792499,-110.56098406466431,Rural_MT,low
Rural_MT_1039,8496392,46242.17265533847,8405.911890629011,64.68901743326302,432,91,46.8093166610711,-110.71685694753654,Rural_MT,low
Rural_MT_1040,4478067,23745.28844419814,500.0,31.002382394211224,289,10,47.36301923848796,-110.03972306410675,Rural_MT,low
Rural_MT_1041,3176248,9817.962246817442,3288.9322798314515,22.298458219981764,187,166,46.609224800582304,-110.61703757478801,Rural_MT,low
Rural_MT_1042,4369175,24939.012208051343,11380.02994761491,59.79891095933998,414,80,46.999979987030585,-110.11565689217355,Rural_MT,low
Rural_MT_1043,2107496,30902.526492227626,11463.511032023398,47.79119909428075,225,5,47.36085045042014,-110.69115649657707,Rural_MT,low
Rural_MT_1044,4075426,14535.65402498001,10099.480378801007,77.36277687393081,354,103,47.02809923877449,-110.27276182829432,Rural_MT,low
Rural_MT_1045,4247921,30784.776749240067,10036.999109076129,48.594498016492125,38,149,47.01733982867758,-110.34574123811652,Rural_MT,low
Rural_MT_1046,9419745,23301.948034964138,15645.01066897395,39.49318976434802,78,62,47.21091080420059,-110.33101363186509,Rural_MT,low
Rural_MT_1047,1064183,24826.321637366582,16545.410521699003,50.011416009849626,163,120,46.87932844456665,-109.87787915297181,Rural_MT,low
Rural_MT_1048,4333742,24504.37047391636,8599.486684430312,53.334300573639226,147,136,46.44342141249584,-109.99637971774308,Rural_MT,low
Rural_MT_1049,9421111,39975.57541834247,14663.357958950486,43.48098330818876,235,40,47.02402273196297,-110.31410257230395,Rural_MT,low
Rural_MT_1050,9245679,23579.848793839334,14143.962386619187,65.04219334844636,440,7,46.39394944130599,-110.60936443922638,Rural_MT,low
Rural_MT_1051,3295680,34532.01663555358,15731.151758134109,45.93182928893383,39,64,47.34904292832704,-110.84714476388365,Rural_MT,low
Rural_MT_1052,4011613,15781.903378028635,6113.041589865095,57.33780087869485,138,191,47.377042378987426,-110.66044735986979,Rural_MT,low
Rural_MT_1053,3049413,18674.557386927656,6435.762991426242,26.758501717838364,35,181,46.9699178521928,-110.325009170996,Rural_MT,low
Rural_MT_1054,1427660,33287.690334655636,7593.418612602391,49.66899388406815,249,92,47.11727371081296,-110.0855345485744,Rural_MT,low
Rural_MT_1055,8773867,17658.98273073788,9866.851901018224,28.618736005685047,455,81,46.74755506577418,-110.1438146137902,Rural_MT,low
Rural_MT_1056,1555339,10463.161089209869,12990.355755231772,40.930262699060954,282,163,47.270860062101455,-110.53862303302095,Rural_MT,low
Rural_MT_1057,1972228,17183.04665285559,6238.298921622433,58.52690930296754,307,46,46.702412960798384,-110.08760691897717,Rural_MT,low
Rural_MT_1058,9040075,27741.15444233688,12217.09088220768,45.45972768135913,96,12,46.8063916187247,-110.29620052540723,Rural_MT,low
Rural_MT_1059,5747565,28575.287816499153,10361.50455594023,57.314585240528274,329,155,47.350232755539196,-110.2362792096822,Rural_MT,low
Rural_MT_1060,1238024,45685.526734294355,10033.190814605121,28.2059187755715,270,67,46.93673862498385,-110.65897227696732,Rural_MT,low
Rural_MT_1061,4451287,30108.256516617912,12567.972049759584,26.82347258768918,139,140,46.403377532365575,-110.42793710734503,Rural_MT,low
Rural_MT_1062,6357753,5217.780846055477,14355.671208198108,55.415432332676964,280,152,46.48933088391874,-110.2326055276433,Rural_MT,low
Rural_MT_1063,1194957,27948.18780399219,1561.721641981716,32.0416730643643,474,114,46.66532644562792,-110.74658189160112,Rural_MT,low
Rural_MT_1064,7005753,12094.708112855036,8759.611933044134,37.19223402548731,297,168,46.85744831845065,-110.79075366946225,Rural_MT,low
Rural_MT_1065,9482154,16548.14391282241,6010.050350975938,38.457954301448176,186,16,46.785504291795554,-110.43942374884755,Rural_MT,low
Rural_MT_1066,5810028,9653.570780629623,9963.724731899749,23.91890603279937,206,35,46.98720445450786,-110.1395165964758,Rural_MT,low
Rural_MT_1067,8040584,21250.444728431998,9882.178518812483,40.24518496317918,389,150,46.656583554388284,-110.31919164386547,Rural_MT,low
Rural_MT_1068,5274207,26426.996236366813,12478.877769067269,51.377932911140874,249,119,46.44338514113784,-110.31491854572256,Rural_MT,low
Rural_MT_1069,7263102,18901.971198424755,9312.283473109695,38.68736546735579,450,169,47.3081189542984,-110.24054406345246,Rural_MT,low
Rural_MT_1070,6318009,23563.498303588523,17279.11663297278,67.06543230202354,385,116,47.24629696278904,-110.50296042764256,Rural_MT,low
Rural_MT_1071,3049202,17147.519928124555,11823.791321133964,44.37511960071308,46,153,47.220765973157235,-110.76722824034437,Rural_MT,low
Rural_MT_1072,7471079,12404.28354265823,8063.046735289475,59.92011492166582,169,66,46.95692234840735,-110.07255948325245,Rural_MT,low
Rural_MT_1073,6554517,44277.057901258595,7939.798765474008,62.544893690571655,299,87,46.59817453001983,-110.12877522704291,Rural_MT,low
Rural_MT_1074,9328796,10939.35421087042,6370.043638975836,65.03025438956715,487,97,46.48768612992131,-110.26893904445105,Rural_MT,low
Rural_MT_1075,2074135,29956.503399484573,5589.3240672509955,41.40091084408843,459,27,47.3333495902168,-110.31773503105629,Rural_MT,low
Rural_MT_1076,9457224,29281.412464065364,5483.231745466125,44.42438676554816,144,35,47.29351619866199,-110.77748428166386,Rural_MT,low
Rural_MT_1077,9689297,17921.685638145027,3891.5642688246235,25.419855543941868,35,55,46.60765347624757,-110.80256164008406,Rural_MT,low
Rural_MT_1078,5409167,29422.71243195558,5762.548412609005,50.81457658967555,457,89,46.5193096128537,-110.02976543631921,Rural_MT,low
Rural_MT_1079,5741626,9835.43779248268,11837.354972025658,68.44194227948324,131,120,46.86743107110386,-110.64931377587327,Rural_MT,low
Rural_MT_1080,7042646,1000.0,14701.712658861961,43.34753558154271,327,173,46.43432022344006,-110.62965315324932,Rural_MT,low
Rural_MT_1081,4441756,20702.42072868262,7082.624468006249,21.04836774402548,387,144,47.08110896027916,-110.40590730055989,Rural_MT,low
Rural_MT_1082,5302499,34364.83777320451,2862.033858750853,36.852808482052666,419,105,46.73941903560241,-109.99449542088965,Rural_MT,low
Rural_MT_1083,4642162,6320.885221592789,6682.283350604468,110.0212334669832,118,140,46.89347679962452,-110.58768902704404,Rural_MT,low
Rural_MT_1084,2083516,38098.03707741983,3118.8065183091676,39.2520156431219,313,8,46.903916830898325,-110.16179375217104,Rural_MT,low
